indicator_id,indicator_nameA,indicator_nameE,period,frequency,year,quarter,month,value,unitA,unitE,sourceId,periodicityId,periodicityA,periodicityE,dimensions,dataQuality,changeRate
879,حجم الائتمان المحلي,Domestic Credit,2020-09,M,2020,,9,4951612.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2020-10,M,2020,,10,4982841.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2020-11,M,2020,,11,5015390.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2020-12,M,2020,,12,5053814.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2021-01,M,2021,,1,5078291.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2021-02,M,2021,,2,5054365.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2021-03,M,2021,,3,5183179.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2021-04,M,2021,,4,5260943.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2021-05,M,2021,,5,5295229.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2021-06,M,2021,,6,5420440.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2021-07,M,2021,,7,5427838.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2021-08,M,2021,,8,5458662.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2021-09,M,2021,,9,5541637.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2021-10,M,2021,,10,5652856.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2021-11,M,2021,,11,5752595.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2021-12,M,2021,,12,5797871.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2022-01,M,2022,,1,5894800.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2022-02,M,2022,,2,5966133.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2022-03,M,2022,,3,6401198.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2022-04,M,2022,,4,6513121.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2022-05,M,2022,,5,6575920.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2022-06,M,2022,,6,6757635.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2022-07,M,2022,,7,6768574.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2022-08,M,2022,,8,6924544.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2022-09,M,2022,,9,7078262.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2022-10,M,2022,,10,7331488.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2022-11,M,2022,,11,7443903.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2022-12,M,2022,,12,7617239.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2023-01,M,2023,,1,8049549.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2023-02,M,2023,,2,8200854.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2023-03,M,2023,,3,8349476.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2023-04,M,2023,,4,8461066.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2023-05,M,2023,,5,8463419.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2023-06,M,2023,,6,8739647.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2023-07,M,2023,,7,9218002.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2023-08,M,2023,,8,9430708.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2023-09,M,2023,,9,9584490.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2023-10,M,2023,,10,9745631.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2023-11,M,2023,,11,9943193.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2023-12,M,2023,,12,10096894.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,متوسطة,
879,حجم الائتمان المحلي,Domestic Credit,2024-01,M,2024,,1,10138102.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2024-02,M,2024,,2,10355214.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2024-03,M,2024,,3,10980223.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2024-04,M,2024,,4,11061002.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2024-05,M,2024,,5,10625893.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2024-06,M,2024,,6,10986971.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2024-07,M,2024,,7,11620470.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2024-08,M,2024,,8,11887201.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2024-09,M,2024,,9,12369479.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2024-10,M,2024,,10,12632906.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2024-11,M,2024,,11,13064969.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2024-12,M,2024,,12,13568723.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2025-01,M,2025,,1,13753773.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2025-02,M,2025,,2,14163466.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2025-03,M,2025,,3,14402100.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2025-04,M,2025,,4,14767792.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
879,حجم الائتمان المحلي,Domestic Credit,2025-05,M,2025,,5,14619418.0,مليون جنيه,Million L.E,16,45,شهرى,Monthly,الدولة : مصر,,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),1991,A,1991,,,4.3,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),1992,A,1992,,,9.2,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),1993,A,1993,,,4.8,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),1994,A,1994,,,2.5,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),1995,A,1995,,,4.1,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),1996,A,1996,,,257.6,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),1997,A,1997,,,1462.9,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),1998,A,1998,,,-248.0,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),1999,A,1999,,,-173.6,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),2000,A,2000,,,472.6,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),2001,A,2001,,,260.5,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),2002,A,2002,,,998.9,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),2003,A,2003,,,-405.2,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),2004,A,2004,,,-225.6,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),2005,A,2005,,,831.1,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),2006,A,2006,,,2764.0,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),2007,A,2007,,,-936.7,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),2008,A,2008,,,-1373.6,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),2009,A,2009,,,-9210.7,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),2010,A,2010,,,7879.3,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),2011,A,2011,,,-2550.9,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
895,صافي استثمار حافظة الأوراق المالية في مصر (ميزان المدفوعات),Net Portfolio Investment in Egypt (Balance of Payments),2012,A,2012,,,-5025.3,مليون دولار,Million Dollar,16,52,سنوى مالى,Fiscal Year,الدولة : مصر,متوسطة,
